query,business_name,review_rating,review_text,review_photos,review_tags,datetime_utc,timestamp,review_id,author_title,author_friend_count,author_photo_count,author_reviews_count,author_location,author_image,author_id,author_url,owner_reply,owner_reply_title,owner_reply_datetime_utc,owner_reply_timestamp,next_page_cursor,page_name,Bank Name
https://www.yelp.com/biz/union-savings-bank-newtown?osq=Union Savings Bank,Union Savings Bank,5.0,This branch is fantastic!  Customer service goes above and beyond.  Ask for Jen if you need special help with any accounts.  She's a gem.,[],"{'helpful': 0, 'thanks': 0, 'love_this': 1, 'oh_no': 0}",03/09/2021 09:13:36,1615281216.0,gjji8Jn_75e5qYcxPWgtTw,Joey H.,0.0,0.0,57.0,"Newtown, CT",,joPdQKVKG2WmU37LgTHk8A,https://www.yelp.com/user_details?userid=joPdQKVKG2WmU37LgTHk8A,,,,,,union-savings-bank-newtown_18.csv,Union Savings Bank
https://www.yelp.com/biz/savings-bank-of-danbury-in-waterbury-danbury-3?osq=Savings Bank of Danbury,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,savings-bank-of-danbury-in-waterbury-danbury-3_11.csv,Essex Savings Bank
https://www.yelp.com/biz/liberty-bank-plainville?osq=Liberty Bank,Liberty Bank,1.0,"Liberty bank was fine until they outsourced their online banking in Dec-Jan.  Since then all my payment dates have been moved, they have lost 4 payments so far and insist on charging for stop check fees.  Some payees that got paid in 3 days are not seeing checks for 3 weeks.
What a horrible experience!  I have spent countless hours trying to make sure my bills are not paid late.  This use to be a descent bank, now it is useless.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",03/14/2018 21:30:13,1521063013.0,T6jgZEYIJia9OpSEz6K6Zw,Thom S.,1.0,0.0,6.0,"Plainville, CT",https://s3-media0.fl.yelpcdn.com/photo/VPTREdXDEuZuUeDWdWCayQ/180s.jpg,7Z1xN1SlW69a_CTudpZk4A,https://www.yelp.com/user_details?userid=7Z1xN1SlW69a_CTudpZk4A,,,,,,liberty-bank-plainville_5.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-plainville?osq=Liberty Bank,Liberty Bank,4.0,I have opened a personal and business account in the last several months. The service has been outstanding. No fees. I gave them 4 stars because the ATM is clunky slow and old. Other than that I love the website it does more then my previous bank and checks clear very quickly.,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",09/23/2019 16:26:16,1569255976.0,9E8Q5qLWaKeolkZnlJqaNw,Susan P.,0.0,0.0,39.0,"Palm Harbor, FL",,eahT61EBnixRwz2UHYrsFA,https://www.yelp.com/user_details?userid=eahT61EBnixRwz2UHYrsFA,,,,,,liberty-bank-plainville_5.csv,Liberty Bank
https://www.yelp.com/biz/savings-bank-of-danbury-danbury-7?osq=Savings Bank of Danbury,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,savings-bank-of-danbury-danbury-7_7.csv,Essex Savings Bank
https://www.yelp.com/biz/dime-savings-bank-ledyard?osq=Dime Bank,Dime Savings Bank,5.0,"Great bank! They treat you like family there. One of the managers, Collette, is amazing! Very courteous, quick to help with any needs of mine. All the tellers are very friendly and professional. I especially like Jessica and Cidalia. My dog Charlie always looks forward to seeing them and never leaves without some treats! I come a distance from home to bank here. This bank is just to good to go anywhere else!",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",05/13/2023 12:31:23,1683981083.0,0TqTN8ly_WTjSk3SHMFJ2A,Suzanne P.,6.0,19.0,24.0,"Ledyard, CT",https://s3-media0.fl.yelpcdn.com/photo/lGwW4p5ODB7NuzRGzQas9Q/180s.jpg,BDYX8rpOlTpd5SpK6cnfDw,https://www.yelp.com/user_details?userid=BDYX8rpOlTpd5SpK6cnfDw,,,,,,dime-savings-bank-ledyard_8.csv,Dime Bank
https://www.yelp.com/biz/ion-bank-watertown?osq=Ion Bank,Ion Bank,5.0,"My husband recently opened a bank account here because he was no longer happy with the services of his current bank.  The tellers here are friendly and professional at all times. 

Tannith is the assistant manager I believe and the woman in charge of opening accounts. She's wonderful and treated us like family. She's a huge reason as to why I switched banks after my husband did.  It's totally free banking which is awesome because I don't think I should pay an account to keep my money safe when fraudulent charges has happened a few times in the past.

Hats off to you Ion Bank.",[],"{'helpful': 1, 'thanks': 0, 'love_this': 2, 'oh_no': 0}",10/30/2015 17:02:13,1446224533.0,FVs26CBeoT1XE1p0LkWgpg,Amanda M.,439.0,369.0,260.0,"Waterbury, CT",https://s3-media0.fl.yelpcdn.com/photo/SBe2XSAi61JO2wjkV4GQjQ/180s.jpg,LIklCQJhth87sBBxmBGxgg,https://www.yelp.com/user_details?userid=LIklCQJhth87sBBxmBGxgg,,,,,,ion-bank-watertown_3.csv,Ion Bank
https://www.yelp.com/biz/ion-bank-watertown?osq=Ion Bank,Ion Bank,1.0,"Advise don't put your HSA account(s) with this bank use BOA if you're a small business owner. Last year on April 14 I wired $5000 into my wife's HSA account at ION. The wire transfer clearly stated it was a 2014 prior year deposit. Little did I know, until yesterday, ION doesn't ""read wire transfers"" and only deposits them for current year. As a result I can now only add $1750 to her account due to IRS limits. And ION refused to correct the issue and send the IRS an amended docs. Fortunately, I kept proof of the wire memo in BOAs system to show IRS if needed down the road. When I called BOAs HSA dept they were stunned. BOA customer service rep, who has worked for BOA, for 7 years, they said they make HSA corrections all the time and file amended forms to IRS and customer within 3 days. I informed my NML health insurance provider since he recommended the no service bank.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",04/12/2016 22:18:37,1460499517.0,JVafSDyTh3utyAhcNxyg1g,Joe G.,0.0,0.0,1.0,"Westport, CT",,VtDfvdc-s-ecGEXLYfgyUA,https://www.yelp.com/user_details?userid=VtDfvdc-s-ecGEXLYfgyUA,,,,,,ion-bank-watertown_3.csv,Ion Bank
https://www.yelp.com/biz/thomaston-savings-bank-thomaston-8?osq=Thomaston Savings Bank,Thomaston Savings Bank,5.0,"Professional, courteous and helpful service at this local chain of banks.  I get free checking and additional services here!",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",12/30/2013 22:40:03,1388443203.0,np49-Vi08NOAvA1G2fDaGQ,M.V. M.,0.0,1.0,19.0,"Pikesville, MD",,-21LGEeOGsDoJhROGzPmyw,https://www.yelp.com/user_details?userid=-21LGEeOGsDoJhROGzPmyw,,,,,,thomaston-savings-bank-thomaston-8_2.csv,Thomaston Savings Bank
https://www.yelp.com/biz/first-county-bank-norwalk-2?osq=First County Bank,First County Bank,5.0,"Five stars For Caesar. In from out of town and was the sweetest customer service rep I've dealt with in CT so far! He even went out of his way to get me water! Bless nice people. Thank you, Caesar!",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",04/01/2016 21:49:29,1459547369.0,dd4cNMx-8o4wgM7CbWxO9g,Mary B.,400.0,10.0,44.0,"Los Angeles, CA",https://s3-media0.fl.yelpcdn.com/photo/pxINP2vIM4v3j3ZBMKxOKQ/180s.jpg,WNDfoyRJGUqKl-mf4Ba8aQ,https://www.yelp.com/user_details?userid=WNDfoyRJGUqKl-mf4Ba8aQ,,,,,,first-county-bank-norwalk-2_0.csv,First Bank of Greenwich
https://www.yelp.com/biz/first-county-bank-norwalk-2?osq=First County Bank,First County Bank,1.0,"The worst bank I have ever dealt with. I got mortgage from them. First year, they didn`t send me the 1098 form. Second year, even though I`m on auto pay and I pay my mortgage and escrow on time all the time, they failed to pay my real estate tax. I found out after I received a late payment letter from the city with penalty and interest. I left massages to the bank escrow department but nobody called back until I called the original mortgage person Jennifer whom I dealt with at first. She took action and I got an email from the escrow department that they had a system error and they are paying the tax now: after 2.5 months it was due and after the city said that they will put a lien on my property if I don`t pay withing 3 days. The worst bank ever!!! If you want to avoid stress, DO NOT EVER get mortgage from them! I would give negative 10 stars if I could.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",03/13/2018 17:44:29,1520963069.0,EM9gbpUbBzexYDeHbvRIAg,Sheila S.,0.0,0.0,4.0,"Norwalk, CT",,6KQKhrSFxBfUU-0LfiHfyA,https://www.yelp.com/user_details?userid=6KQKhrSFxBfUU-0LfiHfyA,,,,,,first-county-bank-norwalk-2_0.csv,First Bank of Greenwich
https://www.yelp.com/biz/the-milford-bank-milford-6?osq=Milford Bank,The Milford Bank,1.0,"Not the bank that is always there for you.  Trying to refine by loans to pull money to pay off debt and was declined by Milford Bank due to late payments - while other lenders have understood that me paying off my debts would free up money - Milford Bank doesn't understand that.

Will be pulling all of our accounts from this bank due to their lack of understanding and compassion.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",11/10/2023 15:14:49,1699629289.0,3f4arwBpEVLzJizIr8u_-g,Linda D.,0.0,0.0,1.0,"SoMa, San Francisco, CA",,lYKjiW2Xrk_bhGGC-2EmIA,https://www.yelp.com/user_details?userid=lYKjiW2Xrk_bhGGC-2EmIA,,,,,,the-milford-bank-milford-6_4.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/the-milford-bank-milford-6?osq=Milford Bank,The Milford Bank,1.0,"Absolutely the worst!  We tried to give the local bank a chance.  Forget it!  Unless you are doing deposits or withdrawals, this bank is incapable of handling any other sort of transaction in a timely matter.  Drove to the Boston Post Road location on July 2nd.  There was a sign on the door that said their lobby was closed and that their downtown office was open.  Drove to the downtown office.  Walked to the counter and told the woman that I wanted to close out my son's account.  She told me that a woman at the desk will help you and that you can take a seat.  There was one man in the seat who tried to come in at noon, but was unable to get service because that ONE person who could help him was at lunch.  Poor Bastard!  So he was waiting in one chair which left the other chair open for the both of us.  We waited from 2:00-2:45.  Nobody said, ""thank you for waiting"" or ""sorry we are understaffed.""  One woman was counting money,  another woman was working the counters.  The person working the desk was with a customer, a fourth woman punched out and said goodbye to everyone as customers sat there.  Although no acceptable acknowledgment of their neglect was issued, I did hear the woman counting the money ask why people were waiting, although I couldn't hear the whole response, I did hear ""we can only do, what we can do?""  Meaning, how dare us even attempt to do business on a Friday before the holiday.  This is why we are closing out our account.  My son is going off to college and at the ripe age of 18 he has recognized that this bank lacks any ability to provide customer service.  We walked out at 3:00. No service provided.",[],"{'helpful': 1, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",07/02/2021 19:30:29,1625254229.0,jXWfjmrvCcahowvPMA4lUg,Chris M.,16.0,11.0,120.0,"Milford, CT",https://s3-media0.fl.yelpcdn.com/photo/A6wG8mVjjK5fwMC4HjtKFA/180s.jpg,fMmw1ih9U9EGiVOwEpOxbA,https://www.yelp.com/user_details?userid=fMmw1ih9U9EGiVOwEpOxbA,,,,,,the-milford-bank-milford-6_4.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/the-milford-bank-milford-6?osq=Milford Bank,The Milford Bank,5.0,We have been using Milford Bank for over 20 years.  We've always been treated warmly and professionally.  They have been responsive to our financial needs and I feel I know almost every employee since they have so many local branch's which I utilize on my travels.   My daughter opened her account here and she loves it compared to the commercial banks she has used.  Keep up the great work Milford Bank!,[],"{'helpful': 0, 'thanks': 0, 'love_this': 1, 'oh_no': 0}",11/19/2020 15:50:10,1605801010.0,5ONht-tA309kERw7jRkyoQ,Grace T.,33.0,1.0,5.0,"Milford, CT",https://s3-media0.fl.yelpcdn.com/photo/Fq0nuJk3CJHu6nDIonIZlQ/180s.jpg,yXJiCJ7tl_GIjcE44ndm-g,https://www.yelp.com/user_details?userid=yXJiCJ7tl_GIjcE44ndm-g,,,,,,the-milford-bank-milford-6_4.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/the-milford-bank-milford-6?osq=Milford Bank,The Milford Bank,4.0,"My husband and I refinanced last summer and went through The Milford Bank.  The mortgage department was fantastic!  The staff was patient, professional and helpful.  I would recommend this bank to anyone.",[],"{'helpful': 2, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",01/03/2008 18:42:26,1199385746.0,W1lECfBDA3LMpuNjrCmhKA,Pamela W.,28.0,13.0,62.0,"Milford, CT",https://s3-media0.fl.yelpcdn.com/photo/hscCr3IpHkJrRI2wolWjag/180s.jpg,SV0k3qFbQhTMhQFRvD62Qw,https://www.yelp.com/user_details?userid=SV0k3qFbQhTMhQFRvD62Qw,,,,,,the-milford-bank-milford-6_4.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/the-milford-bank-milford-6?osq=Milford Bank,The Milford Bank,1.0,"Not community minded.  Tried to refinance a mortgage through them.  Did not even look at my information before telling me that don't think it would be possible.
Very unfriendly as well.  When I initially called, the woman who answered said very abruptly ""your calling the wrong person"".",[],"{'helpful': 0, 'thanks': 0, 'love_this': 1, 'oh_no': 0}",07/29/2011 14:34:54,1311950094.0,3GmxI7nC18np2Pwuq2ua8A,Susan R.,0.0,3.0,3.0,"Norwalk, CT",,3fOSU55kHAg11vC8a5JUIQ,https://www.yelp.com/user_details?userid=3fOSU55kHAg11vC8a5JUIQ,,,,,,the-milford-bank-milford-6_4.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/the-milford-bank-milford-6?osq=Milford Bank,The Milford Bank,1.0,"I have banked with this community institution for several years, and I was generally happy with their services and customer care. In late December, I needed to close my all of my accounts. These transactions were processed and I was told my accounts were closed. About two months later, I received a notice of a negative balance in an account that should have been closed. After investigating the matter, I found that the account was still open and the bank was requiring payment to close the account. This is terrible customer service. It was through an employee's negligence that my account remained open, and I was charged a monthly service fee. Why should I be held responsible for incompetence? Never bank with these people, save yourself the agony!",[],"{'helpful': 0, 'thanks': 0, 'love_this': 1, 'oh_no': 0}",04/16/2014 01:13:45,1397610825.0,QRiARFju13ZMPDHu6gS0Fw,Alek A.,58.0,0.0,3.0,"Milford, CT",https://s3-media0.fl.yelpcdn.com/photo/TNoevuGKXH-U44sfnFVW4Q/180s.jpg,eCBO-f9tPqzzLvyUmWIykQ,https://www.yelp.com/user_details?userid=eCBO-f9tPqzzLvyUmWIykQ,,,,,,the-milford-bank-milford-6_4.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/the-milford-bank-milford-6?osq=Milford Bank,The Milford Bank,5.0,Great local bank. They're always there for you when you need them. Way more personal than big banks.,[],"{'helpful': 1, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",06/22/2015 12:56:43,1434977803.0,qXu7vRFe9hZVvyj5cL4cWA,Jake D.,0.0,0.0,10.0,"Orange, CT",,oEaeNMzeB51A_NKSwMlzRg,https://www.yelp.com/user_details?userid=oEaeNMzeB51A_NKSwMlzRg,,,,,,the-milford-bank-milford-6_4.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/the-milford-bank-milford-6?osq=Milford Bank,The Milford Bank,1.0,"I really hate this bank.  It's almost like they bend over backwards to charge an overdraft fee.  The latest indignity was when I had my ""available balance"" go into the negative after and BECAUSE I made a deposit, apparently because I transferred some of the money into savings.  The teller informed me I was not in danger of an overdraft, but when a $3 check was presented that day, they cashed it and charged me $29.  The next day another small check was cashed, another $29.  The online banking system is about 24 hours behind ""real time"" transactions, so even though I check the stupid thing three times a day and think I have money, I get surprised the next day when it's too late to do anything about it.  It probably doesn't help that my previous bank, in another state, was very customer-oriented;  they did whatever they could to make sure incidents like this didn't happen.  I hate this bank.  Run away and put your money in your mattress;  it'll be safer there.",[],"{'helpful': 1, 'thanks': 0, 'love_this': 2, 'oh_no': 0}",01/21/2012 19:24:26,1327173866.0,-f3zhHT1s7VHDezLirsZ4w,Tina F.,0.0,0.0,2.0,"Milford, CT",,jS4NHsomrGlxZpEcRBxHRQ,https://www.yelp.com/user_details?userid=jS4NHsomrGlxZpEcRBxHRQ,,,,,,the-milford-bank-milford-6_4.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/ion-bank-cheshire?osq=Ion Bank,Ion Bank,1.0,very poor service and lack of communication. This bank also seems to be stuck in the 1990s. Forcing people to come in person (which for someone with 2 babies is not the easiest) when other banks are changing to cater their clients needs Ion continues to drop the ball. In person is a long and slow experience with people unable to properly do their job which speaks volumes on a complete lack of training. The mortgage department also fails to listen to their clients needs and choose their own dates for when payments are processed. I strongly suggest choosing other mortgage brokers before Ion Bank.,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",12/02/2023 16:00:50,1701532850.0,1okYLS1Gf1sCo5bAgSLFbw,Josh M.,0.0,0.0,3.0,"CT, CT",,cIaSRRLtzmr1v0GRRh7ppQ,https://www.yelp.com/user_details?userid=cIaSRRLtzmr1v0GRRh7ppQ,,,,,,ion-bank-cheshire_4.csv,Ion Bank
https://www.yelp.com/biz/ion-bank-cheshire?osq=Ion Bank,Ion Bank,5.0,Great bank! It's nice to have a banking option with a definite small feel to it and have the 'big bank' features for customers. Ion Bank has been able to do this for me for 15 years!,[],"{'helpful': 1, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",09/22/2017 18:53:36,1506106416.0,FR0tzVyp4D4JiqLFePc5gA,Jason S.,182.0,412.0,480.0,"Southington, CT",https://s3-media0.fl.yelpcdn.com/photo/uOxcTSHASJiIED_5mzL2fw/180s.jpg,dr2WFHSLqm614z7Q_n5Msg,https://www.yelp.com/user_details?userid=dr2WFHSLqm614z7Q_n5Msg,,,,,,ion-bank-cheshire_4.csv,Ion Bank
https://www.yelp.com/biz/ion-bank-cheshire?osq=Ion Bank,Ion Bank,4.0,"Had this bank for 51 years never any trouble 
always happy to help whenever needed.",[],"{'helpful': 1, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",07/08/2013 09:36:09,1373276169.0,SOf_CjEskh92cF58_TWtKQ,Rob R.,2.0,1.0,69.0,"Cheshire, CT",https://s3-media0.fl.yelpcdn.com/photo/F8Vw32GJBh_UvMBe2qqfOw/180s.jpg,7jeDn4rEh6iJ6qbkyHHr6g,https://www.yelp.com/user_details?userid=7jeDn4rEh6iJ6qbkyHHr6g,,,,,,ion-bank-cheshire_4.csv,Ion Bank
https://www.yelp.com/biz/newtown-savings-bank-woodbury?osq=Newtown Savings Bank,Newtown Savings Bank,5.0,"I have been banking here for quite a while. The branch employees are always friendly and helpful. I also see many of them involved in quite a few community events. They aren't hard-sell like the other banks trying to make you get their products whether you want to or not. When I have come in here for information about opening an account or other pertinent issues, they have always found the best fit or solution for me.",[],"{'helpful': 1, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",02/01/2017 21:30:08,1485984608.0,iTMJx-fJCQR2zJKLRRdaDg,Cheryl C.,150.0,392.0,139.0,"Watertown, CT",https://s3-media0.fl.yelpcdn.com/photo/ylcpbtYClhqZ_FHPL1qvWg/180s.jpg,W85DOj7hfjBHvgjsYGICdg,https://www.yelp.com/user_details?userid=W85DOj7hfjBHvgjsYGICdg,,,,,,newtown-savings-bank-woodbury_2.csv,Newtown Savings Bank
https://www.yelp.com/biz/newtown-savings-bank-woodbury?osq=Newtown Savings Bank,Newtown Savings Bank,4.0,"I don't bank here - Bestie does. However, I'm in here a lot, notjust with her, because they give a lot of support to the community. I'm often dropping off posters, collecting ad fees, and personally thanking employees for volunteering at different community events. I may just open an account.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 1, 'oh_no': 0}",01/08/2016 16:00:11,1452268811.0,0tC8talGho3nQPcBlnLwgQ,Frank L.,278.0,542.0,309.0,"Woodbury, CT",https://s3-media0.fl.yelpcdn.com/photo/cQewwAyjnLL9G3Vw-VY5oA/180s.jpg,T-a_-OFLslKcuAi9c9kW3Q,https://www.yelp.com/user_details?userid=T-a_-OFLslKcuAi9c9kW3Q,,,,,,newtown-savings-bank-woodbury_2.csv,Newtown Savings Bank
https://www.yelp.com/biz/newtown-savings-bank-shelton-3?osq=Newtown Savings Bank,Newtown Savings Bank,5.0,"Best local bank in the area! I'm on a first name basis with the manager and assistant manager. They are always helpful, and very customer focused.
Low fees, and great service, why use a large national that doesn't care about you.",[],"{'helpful': 3, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",10/29/2009 15:54:09,1256831649.0,tG3oeJ9wpIeZDHuXGlNZaA,Mark S.,14.0,0.0,30.0,"Bridgeport, CT",https://s3-media0.fl.yelpcdn.com/photo/hsMUkJ2s2NkQzXY9m6kAVg/180s.jpg,4W6a-Jt0KD3wxY2YRMenuw,https://www.yelp.com/user_details?userid=4W6a-Jt0KD3wxY2YRMenuw,,,,,,newtown-savings-bank-shelton-3_6.csv,Newtown Savings Bank
https://www.yelp.com/biz/newtown-savings-bank-shelton-3?osq=Newtown Savings Bank,Newtown Savings Bank,1.0,"Tout themselves as a ""hometown"" bank.  Reality is:  fees, customer service, general policy, like the worst of the Big Banks.  I have moved my mortgage, checking accounts away following 3 thankless years.  

Please check around, you will find many unhappy former clients of Newtown Savings Bank.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",12/14/2011 18:59:57,1323889197.0,fQBKWouwfAPOWvkr7IWeuw,js j.,0.0,0.0,3.0,"Morris, CT",,msq1OMyVqM2WhsK8pgiZqA,https://www.yelp.com/user_details?userid=msq1OMyVqM2WhsK8pgiZqA,,,,,,newtown-savings-bank-shelton-3_6.csv,Newtown Savings Bank
https://www.yelp.com/biz/ion-bank-farmington?osq=Ion Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,ion-bank-farmington_0.csv,Ion Bank
https://www.yelp.com/biz/chelsea-groton-bank-norwich-2?osq=Chelsea Groton Bank,Chelsea Groton Bank,1.0,"Never ever stopping by this bank, i went to cash out my check and how i receive 100 dollar's short from my payment i was so mad  they keept on that it was not their fault that the girl had gave me the exact amount im like really, she must not know how to count because i was missing $100.00.... and after 30 to 40 min later they realize they were over 100 dollars smh, i was this close to call the cops",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",05/15/2018 18:05:39,1526407539.0,KeOs1h_RzdggIbfgHkcncQ,Yohana F.,3.0,0.0,13.0,"Norwich, CT",https://s3-media0.fl.yelpcdn.com/photo/toFxPOj0ClUxAuOsWF8MUg/180s.jpg,D9Da3qiiyxLYSVOCwXqicQ,https://www.yelp.com/user_details?userid=D9Da3qiiyxLYSVOCwXqicQ,,,,,,chelsea-groton-bank-norwich-2_3.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/union-savings-bank-torrington?osq=Union Savings Bank,Union Savings Bank,1.0,"Horrible customer service. Had to close my account and move my funds to another bank. When I brought an issue which had cost me a lot of time and money , I was told by their branch manager Sara that their employees training issue is now my problem , as I am out the time and money.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",02/15/2023 06:22:08,1676442128.0,Hjj7StvPApFtyAjqaHXobw,B Z.,0.0,0.0,19.0,"Torrington, CT",,FrFiZGdgjHWEcnva3y2yIQ,https://www.yelp.com/user_details?userid=FrFiZGdgjHWEcnva3y2yIQ,,,,,,union-savings-bank-torrington_4.csv,Union Savings Bank
https://www.yelp.com/biz/liberty-bank-wallingford?osq=Liberty Bank,Liberty Bank,5.0,great bank been a member of this bank over 28 years nice and friendly always there to help with anything they can at anytime.,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",12/07/2019 07:15:53,1575702953.0,_QjAXJQDHPoT3wky_-QxWQ,Charles H.,0.0,0.0,1.0,"Yalesville, Yalesville, CT",https://s3-media0.fl.yelpcdn.com/photo/G-LY108sA0QWnh1kFAoCzw/180s.jpg,3Vcn_DGlTX8ouO_O56oR-g,https://www.yelp.com/user_details?userid=3Vcn_DGlTX8ouO_O56oR-g,,,,,,liberty-bank-wallingford_8.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-wallingford?osq=Liberty Bank,Liberty Bank,4.0,"Lines were long and our teller was trying to sell every product under the sun. Woman was very friendly and helpful though. Rates are same as any other bank. Parking was okay, but getting in and out of the lot is just as hard as everything else connected to route 5. Not a bad location if you live in the area.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 2, 'oh_no': 0}",08/21/2015 23:32:34,1440199954.0,awbVsKdrVQ99nOkENttv_w,Jason K.,54.0,701.0,326.0,"Waterbury, CT",https://s3-media0.fl.yelpcdn.com/photo/_Fhe3h1YkirqR94kCQDmMw/180s.jpg,0z3jnoFa7pg_DzBoU2Nkbg,https://www.yelp.com/user_details?userid=0z3jnoFa7pg_DzBoU2Nkbg,,,,,,liberty-bank-wallingford_8.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-wallingford?osq=Liberty Bank,Liberty Bank,3.0,Slow service but the people there are very nice.  I find it impossible to call the local branch since all phone numbers I have put me into a corporate answering machine.  I do business in the Wallingford branch and would like to be able to speak directly to someone in the bank.  Also the hours of the bank and drive up are not listed.,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",09/28/2017 16:38:33,1506616713.0,q1gjCUCkIDFzdwPjHZODRg,Eileen S.,39.0,0.0,1.0,"Wallingford, CT",,-1rBjsxlOMHrdfc_fApDvg,https://www.yelp.com/user_details?userid=-1rBjsxlOMHrdfc_fApDvg,,,,,,liberty-bank-wallingford_8.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-wallingford?osq=Liberty Bank,Liberty Bank,4.0,"Pretty awsome bank. They people working there are so nice and always willing to help or try. I messed up with a bank account when i was younger, and they still let me open up an account- Checking and savings.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",11/09/2009 20:28:23,1257798503.0,NGmYOg0ZovsiZ0wNh4Mx6g,Scott T.,49.0,5.0,89.0,"Wallingford, CT",https://s3-media0.fl.yelpcdn.com/photo/fzHE4WOifswg720NpCDhwA/180s.jpg,_ZX-kzZZamJgd6AUo6w2xA,https://www.yelp.com/user_details?userid=_ZX-kzZZamJgd6AUo6w2xA,,,,,,liberty-bank-wallingford_8.csv,Liberty Bank
https://www.yelp.com/biz/dime-bank-norwich-2?osq=Dime Bank,Dime Bank,1.0,I did not have a good experience with this bank to obtain a new loan.  Their bank guidelines are extremely stringent.  There are better banks and lenders out there.,[],"{'helpful': 1, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",08/01/2017 19:03:30,1501614210.0,fgM5P6xDSfVT8HAICt1dJQ,Christine B.,0.0,0.0,2.0,"San Diego, CA",,U78VRIb8VldsaDYniprIeg,https://www.yelp.com/user_details?userid=U78VRIb8VldsaDYniprIeg,,,,,,dime-bank-norwich-2_0.csv,Dime Bank
https://www.yelp.com/biz/torrington-savings-bank-new-hartford?osq=Torrington Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,torrington-savings-bank-new-hartford_2.csv,Torrington Savings Bank
https://www.yelp.com/biz/guilford-savings-bank-madison-2?osq=Guilford Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,guilford-savings-bank-madison-2_2.csv,Guilford Savings Bank
https://www.yelp.com/biz/first-county-bank-greenwich?osq=First County Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,first-county-bank-greenwich_5.csv,First Bank of Greenwich
https://www.yelp.com/biz/essex-savings-bank-chester?osq=Essex Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,essex-savings-bank-chester_0.csv,Essex Savings Bank
https://www.yelp.com/biz/newtown-savings-bank-shelton-2?osq=Newtown Savings Bank,Newtown Savings Bank,2.0,"Non-competitive savings rates, to the point that they take advantage of people.  Won't use this bank again.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",09/02/2022 23:38:43,1662161923.0,2V81p86P_6cuPsdpzWe54g,Marlene L.,0.0,0.0,1.0,"Shelton, CT",,BbbKK5WK5dAUtkp0r087bg,https://www.yelp.com/user_details?userid=BbbKK5WK5dAUtkp0r087bg,,,,,,newtown-savings-bank-shelton-2_4.csv,Newtown Savings Bank
