datetime,author_title,review_text,review_rating,File Name,Bank Name
07/01/2021 22:57:39,Brian Fischer,"I became a Fairfield County Bank customer over 10 years ago due to Lynne Byington, who is an amazing VP and Branch Manager. The team she has under her at the bank are wonderful just like her and my experience banking there has been so good that I have recruited friends to bank there with her too! FCB, the dedication, volunteerism, and passion this woman has really sets the tone for the excellent nature of the bank overall! :)",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
04/01/2021 12:01:51,Karen Carlsson O'Brien,Val and Lynne at Fairfield County Bank are two of the best bankers to work with. I have my business accounts there and they have both been incredibly helpful from ease of set up to questions over the years. Easy access at the Cranbury Norwalk branch office. I trust and recommend them.,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
05/11/2021 01:16:00,Ellie Balazs,"Our relationship with Fairfield County Bank has been generational and it's because of Professionals like Lynne Byington the Vice President, Branch Manager of the Cranbury Branch.  Her knowledge and experience in banking has been a great asset for our business and personal banking.  She is always generous with her time and in this day and age there is peace of mind to know she is available.  Jim and I thank you Lynne.",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
02/07/2023 23:37:07,Amadio Telesco,"Just a great local bank. The staff is so friendly and always eagar to help. They have a financial advisor on site, ATM, Coin Machine. Safe Deposit Boxes as well as a drive thru. The hours are convenient especially Saturday hours. Plenty of parking in a shopping center. Super convenient!!!
I love supporting a local business.",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
07/14/2021 11:11:47,Golden Hawk,"My family has been banking at Fairfield County Bank for over 50 years and when ever my mother and i would arrive with any banking need they always made me feel welcome with their warmth and smiles. So as my family gets older and are no longer able to do the banking the responsibility of taking  care of house business has landed on me when i go to the bank now with a question or a problem -  i have always felt supported and  taking care of no matter how big or small the problem was, because they treat everyone like family.  Val the financial manager on a few occasions has gone above and beyond his duties to make sure I was being taking care of and Barbara Judson a darling teller just lights up the whole bank with her warmth and gentle nature making it a real joy to work and bank with them.  They are a community bank in every sense of the word and i am blessed to have grown up with them in my life.",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
01/09/2023 15:13:08,Alejandra Sandoval,"I have my bussines account with Fairfield County Bank and they are the best!! This local bank to get reliable, helpfull and accommodating. Lynne she is the best! All the staff is always there for you.",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
02/16/2021 21:06:42,Wendy Bardos,"The Cranbury Branch is awesome!  I have all of my personal and business accounts there.  The Staff is very friendly, knowledgeable, professional, and accommodating.  I know and trust my multiple business accounts are in the best of hands at all times.  I would want them no where else.    When my teenage daughter had her debit card hacked they were on it immediately!  New debit card in hand hours later.  This is how banking used to be!  They go above and beyond to solve your problems and help you with what ever you may need regarding your banking needs.  You are a welcome person there, just not a number!  I recommend anyone looking for a local bank in the Norwalk area to choose this branch.",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
05/24/2020 13:04:18,Brand Smyth LLC,"Working with this branch was one of the best banking experiences I have ever had. Managers here are amazing, helpful and responsive. I switched my business accounts from a national bank and will never go back. This community bank is the way to go – you are an actual person who needs stuff and they can help.",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
04/20/2021 22:17:14,Elaine Rubinson,"Lynne Byington, who I have worked with for at least 30 years is wonderful. She volunteers at the non profit I run and is extremely kind to the probate clients I represent. She can be depended upon and follows through. If the world had more people with her disposition it would be a far better place than it is at he moment.",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
04/27/2021 03:59:50,Shirley Russakoff,"Lynne Byington is always ready to help....whether it's helping me straighten out my check book or answering my questions about what's available for seniors. She is understanding, well informed and SO patient. She is an asset to Fairfield County Bank.",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
08/12/2022 20:03:06,Dx T,"Amazing experience and fantastic customer service with Val and Mimi.  Opened a bank account here and they were super helpful, walking me through the entire process.  Can't stress enough about the personal relationship that they have and value with their clients.",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
11/17/2022 19:58:36,Joyce Generoso,"We recently experienced theft of checks from our mailbox and had to cancel checks and close and reopen several accounts.  Lynne Byington, VP, Branch Manager handled the matter quickly and efficiently.",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
11/12/2021 20:54:46,leslie soyland,Val Angione and Lynn Byington were amazing in helping me with an application I was having trouble  filling out. They took the time and had so much patience!  Everyone in the Chestnut Hill branch is always knowledgeable and helpful! Can’t imagine banking anywhere else!,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
03/31/2021 16:00:24,Labate Marketing,"In all industries, banking included, putting the customer first is notable. In today's word, it's commendable. Keeping local money in the local market, to the best of our abilities, remains a high-priority goal for the livelihood of our communities. Do your part, and use Fairfield County Bank.",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
02/17/2020 14:11:58,Elyssia Poland,"This office is always so happy to see me when I come in. They are also the true definition of “full service” since they have an employee that is licensed to help me with both insurance and investment needs, in addition to the traditional banking. Val and Lynne are just the best!!",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
01/11/2022 20:33:21,Jeanette Tk,From start to finish - working with Fairfield County Bank and Val Angione was an absolute pleasure.  All about customer service!!   I am ready to say goodbye to the big banks!!,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
12/17/2020 15:36:19,George Hanze,"So great to have this local bank to get responsible, reliable and professional service. We have been banking with Fairfield County Bank for 22 years.",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
07/01/2021 00:05:42,Christian Eidt,"A local bank that caters to and cares about the community. Kudos to all the Cranbury staff, especially Val Angione, for their professionalism.",5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
08/05/2022 14:53:28,Vrajesh B,I have my business account and service is very very good all staff is like family always warm welcoming every customers with sweet smile and staff always ready to help you thanks for your good customer service,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
02/02/2022 16:38:25,Paul Hafter,Val Angione is one of the best bankers I have ever worked with!!,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
02/17/2023 18:54:00,Shannon O'Toole Giandurco,The Cranbury Branch is the best - friendly & customer service is unmatched,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
07/28/2021 12:04:00,Lorraine Duncan,Val is awesome and has a lot of experience.  He pays attention to details.,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
04/09/2018 20:44:46,Vinny Mangiacopra,Love everyone here. It's like they're part of the family!,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
07/28/2021 15:15:51,James McNiff,Great customer service with a smile.  Always helping.,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
07/24/2021 17:33:43,Joanne Huxford,,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
07/06/2017 21:24:41,William Ireland,,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
09/09/2022 16:23:33,E Z,,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
04/26/2021 18:06:44,Val Angione,,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
03/31/2021 16:03:37,David Grecco,,5,Fairfield County Bank_ChIJB-wsUPMc6IkR8238uHnEilM.csv,Union Savings Bank
02/21/2019 15:16:12,David Brody,Lots of fees on mortgages. 6000 early termination fee on a 100k mortgage.  Recommend chase or bank America,1,Union Savings Bank_ChIJE7zgTXD_54kRMyhg7EkhsT4.csv,Jewett City Savings Bank
10/25/2021 21:21:34,Moacir Silva,,5,Union Savings Bank_ChIJE7zgTXD_54kRMyhg7EkhsT4.csv,Jewett City Savings Bank
02/09/2018 14:34:57,Doris Mejia,,5,Union Savings Bank_ChIJE7zgTXD_54kRMyhg7EkhsT4.csv,Jewett City Savings Bank
10/11/2018 19:03:30,diane burke,,5,Union Savings Bank_ChIJE7zgTXD_54kRMyhg7EkhsT4.csv,Jewett City Savings Bank
11/06/2020 19:09:40,DJ Bushhh,,5,Union Savings Bank_ChIJE7zgTXD_54kRMyhg7EkhsT4.csv,Jewett City Savings Bank
11/08/2023 18:54:41,Michael Steven Lianos,Went in to deposit $65 worth of rolled and counted coins and they wouldn't accept the deposit.,1,Dime Bank Broadway_ChIJ9bJhhWFx5okRDETnmRadywY.csv,Milford Bank
02/20/2018 00:23:24,William Allen,A fair and honest bank that has helped me for 5 years.,5,Dime Bank Broadway_ChIJ9bJhhWFx5okRDETnmRadywY.csv,Milford Bank
09/08/2019 20:35:26,E S,Nice bank with employees that care and will try to help.,5,Dime Bank Broadway_ChIJ9bJhhWFx5okRDETnmRadywY.csv,Milford Bank
01/19/2020 18:24:55,Jesus,,5,Dime Bank Broadway_ChIJ9bJhhWFx5okRDETnmRadywY.csv,Milford Bank
03/29/2019 15:56:47,Dyl,"Beautiful branch, nice new ATMs and finishes, and the people are super friendly and helpful. A+",5,Bankwell_ChIJ_UJ2heuhwokRrI3qmgpvHAI.csv,First Bank of Greenwich
10/03/2019 14:57:22,Abhirup Dutta,Really beautiful new branch. The staff was very kind and helpful.,5,Bankwell_ChIJ_UJ2heuhwokRrI3qmgpvHAI.csv,First Bank of Greenwich
01/25/2024 21:31:25,quiggers,"We just moved to the area and need to open a local account which we haven't done yet. But when I took my  12 year old in to turn some of his saved coins into dollars, we were turned away because we didn't have an account.",3,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
06/30/2022 17:26:59,B F,"As a new resident of New Milford, I was very happy to be opening an account at a local branch bank. The people were all helpful, knowledgeable and patient. We had to leave 2/3 through but were welcomed back upon return to complete opening the account.
The bank branch is beautiful! It's always a pleasure doing business in attractive and soothing environments. My husband is a cabinet maker and we admired the ceiling and detail work... If you want personal service with kindness make Union Savings Bank your bank!",4,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
04/16/2023 17:06:07,Sandy Servidio,"If you're looking for a bank that really listens to you, you should try Union Savings on East St, in New Milford.  Mr. Geoffrey Ball is excellent and caring and listens to your needs, l highly recommend him if you need any banking advice.",5,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
12/04/2023 15:48:16,Jodi Harper,"Super friendly staff. No line inside,  beautiful lobby",5,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
10/21/2019 06:06:59,Jennifer Harris,"Very nice bank, they are friendly, i really like the bank, you see their pens everywhere that tells you that they have some form of connection their, the business is very informative,  hoping they will continue to serve. I heard members of their bank is saying that they don't have any location in waterbury ct. I do hope they will consider one in that town soon.",5,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
02/17/2023 14:42:35,Steve Antonacci,Great experience and excellent customer service in this Bank. I also very much enjoy the historic building the bank is in and the history around it .,5,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
02/17/2022 21:15:15,Bill Petkanas,"Nice people, always a pleasent transaction. All the normal things but when I needed something odd (a few hundred dollars worth of Euros, for example) they were great; got them for me in a few days.",5,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
04/13/2018 15:59:45,Ro Adams,"I can not say enough good things about the staff at USB.  Rui and his team have always been helpful, knowledgeable and professional.  Thank you for all you do.",5,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
04/24/2021 03:46:08,Timothy Dunne,"The CSR's at the East Street branch in New Milford, Ct. are always professional, competent and helpful.
A Great team",5,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
04/24/2019 17:38:46,Tonya Farber,"The staff members were professional, friendly, efficient and exceeded my expectations in customer service. Excellent service. Thank you.",5,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
07/11/2019 01:53:16,Lucilene Cazassa,"They are super friendly , I feel like family walking in and they work hard to get us the help we need.",5,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
03/25/2022 20:09:16,Adrian Shephard,Watch out for the bicycle man,3,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
12/14/2019 10:23:16,pat beasley,Helpful knowable staff,5,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
07/17/2019 16:57:28,Erica Dulworth,,5,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
08/14/2017 19:32:06,Aigulya Zholdasbek,,5,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
08/14/2019 19:14:35,Amanda Shrack,,5,Union Savings Bank_ChIJn6nVJi_054kRKx7k2Yr8cS8.csv,Jewett City Savings Bank
12/04/2014 22:00:58,Shelly Brewer,"I have held accounts at a LOT of banks, and as much as I loved savings Bank of Danbury, there were so few branches that i decided to change banks, i went to Chase and HATE them, some of the things they pulled was just stupid and VERY frustrating. So I went to Union Savings. i LOVE them, the branch Manager knows who i am and remebers me. they also gave me a call to let me know that if you don't pay an over-drafted account i will get charged, unlike Chase who 1) NEVER told me they did the same thing & 2) when I did put money in my account to pay down what i owed them, the next day I  owed them more then B4 I put money in there. The people @ Union Savings are all SUPPER nice & I don't plan on taking my business to another bank till after I move out of CT and i will be sad to leave. But I do however highly recommend them to ANYONE! They give you the option to clean things if you don't have the money or decline it. I LOVE the Newtown Ct branch and all the employees and the branch manager is supper sweet! she is my favorite out of all the people there",5,Union Savings Bank_ChIJDbfh0kb754kRlMnpFp3YCgI.csv,Ion Bank
09/24/2017 03:42:03,MATT LARS MAXWELL,"The manager of this branch is why I chose Union Savings for a business account here. I did not know her prior to walking in the front doors inquiring about a business checking  account. I've been with them for close to 3 years and do not plan on leaving. I hold a few accounts in a few banks, Union has treated me well.",5,Union Savings Bank_ChIJDbfh0kb754kRlMnpFp3YCgI.csv,Ion Bank
05/20/2023 16:11:37,James T,Great service and it’s good to deal with a local business.  They are very helpful.  I would highly recommend this bank over the big name branches.,5,Union Savings Bank_ChIJDbfh0kb754kRlMnpFp3YCgI.csv,Ion Bank
08/08/2016 17:40:28,Adam Pacchiana,,5,Union Savings Bank_ChIJDbfh0kb754kRlMnpFp3YCgI.csv,Ion Bank
05/05/2016 15:50:50,Patty Flynn,,5,Union Savings Bank_ChIJDbfh0kb754kRlMnpFp3YCgI.csv,Ion Bank
02/20/2024 03:22:04,Enrique Atencio lopez,,5,Union Savings Bank_ChIJDbfh0kb754kRlMnpFp3YCgI.csv,Ion Bank
11/27/2023 14:18:43,The Tormented Owl Channel,"Never dealing with this bank again, and will be closing both accounts this week.
I've been with them for over 4 years, everytime you dispute a transaction no matter if it's $100 or $6 they give you a hard time. Doesn't matter if you say it's fraudulent or not. God forbid you want someone to be blocked from charging your account. (Something ANY bank can do)
They charge you $25 for it, then don't even block the transactions... then won't refund said charge they were blocking. Over the past year this bank has become a nightmare to work with. The hours are weird, they fraud lock your account randomly (except for actual fraud) the ATM's in Norwich and Jewet City are always down for one thing or another.",1,Eastern Connecticut Savings Bank_ChIJf02FhTh45okRjGodabURHqs.csv,Fifth Third Bank
01/29/2021 21:24:23,Danny Yarbrough,"The employees are friendly but that's the best I can say about this bank.
The app works fine & is convenient unfortunately the bank itself has too many hidden fees & charges.
The bank is extremely slow with processing information and they will punish you in extra fees whether it's your fault or not.",3,Eastern Connecticut Savings Bank_ChIJf02FhTh45okRjGodabURHqs.csv,Fifth Third Bank
06/26/2021 16:59:20,B H,Very poor communication.  Very slow.  The people there are extremely disorganized and will drop the ball if you don't stay right on top of them.  They won't be a bank in another 5 or 10 years as they are clearly incompetent and incapable of doing business in the 21st century.,1,Eastern Connecticut Savings Bank_ChIJf02FhTh45okRjGodabURHqs.csv,Fifth Third Bank
09/13/2021 22:34:50,Evan Ferrando,Love them great bank,5,Eastern Connecticut Savings Bank_ChIJf02FhTh45okRjGodabURHqs.csv,Fifth Third Bank
03/08/2023 15:09:04,Eric LaPointe,Always pleasant.,5,Eastern Connecticut Savings Bank_ChIJf02FhTh45okRjGodabURHqs.csv,Fifth Third Bank
10/18/2018 12:43:33,Angel Rosado,great bank!,5,Eastern Connecticut Savings Bank_ChIJf02FhTh45okRjGodabURHqs.csv,Fifth Third Bank
08/13/2018 01:19:28,Tabitha Banker,Great bank,4,Eastern Connecticut Savings Bank_ChIJf02FhTh45okRjGodabURHqs.csv,Fifth Third Bank
08/22/2020 14:54:50,Nonie Kudlach,,5,Eastern Connecticut Savings Bank_ChIJf02FhTh45okRjGodabURHqs.csv,Fifth Third Bank
11/10/2016 16:54:55,Jennifer,,5,Eastern Connecticut Savings Bank_ChIJf02FhTh45okRjGodabURHqs.csv,Fifth Third Bank
02/11/2022 17:39:42,Denise Oarr,"I cannot say enough good things about The First Bank of Greenwich, Cos Cob location.  I have done business with several banks in the town of Greenwich, both big and small, for personal and business and I can say with 100% confidence that I have never been treated better than I have at The First Bank of Greenwich.  I have come in or called up with questions about an account, mortgage or loan and I am always directed to someone that not only can help but takes the time to explain the answer as well.  Every person that works at this bank will treat you like someone special.  Thank you Frank and your entire staff for doing what you do, making banking easy and enjoyable!",5,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
02/08/2022 19:41:17,Paul Pugliese,"It is good to know you are on on our team. We have worked with many banks over the years and can say unequivocally that the First Bank of Greenwich has exceeded our expectations on every level.

We are so happy to deal with a bank where customers are not just account numbers.

You should be very proud of your team and what you have been able to create. Personal Relationship Banking is back.",5,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
02/09/2022 11:52:54,Sunset Bridge Consulting,"Great service no matter your banking needs, from opening an account, to making transfers, deposits and more it is all a breeze with The First Bank of Greenwich! Top notch customer service, and Amy the Branch Manager is just a delight to work with! Highly recommend!",5,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
02/08/2022 17:03:42,Peter Benedict,"I love FBOG. It is small (so superior to the large banks), friendly, responsive, accessible, helpful, accommodating and professional. All of the bank personnel (including branch manager Amy Huertas with whom I work all the time) are terrific. I always highly recommend FBOG to clients and friends.",5,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
02/10/2022 13:46:23,Adriana A,"Great doing business with the First Bank of Greenwich. We use the Stamford location and can not be happier with Maria, the manager, and her entire staff. They are always professional, extremely helpful and very responsive.",5,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
02/08/2022 20:06:28,Thomasa Holley,"Overall, I am extremely happy with the service FBOG provides, customer service and hours are convenient.  They are there to answer all my questions no matter how simple or difficult the question maybe, that is what I call value-added service.  A big thanks to Maria R & Lisa F for all you do, I feel like you are my personal bankers at my beck and call.",5,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
12/28/2017 16:03:39,George D',"Best bank for small to medium size businesses and families alike.  I've moved all my business and personal accounts here because they treat you like a person, not a number like my previous banks Chase & Citibank.",5,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
11/02/2017 17:53:32,010203040506073,"if you are a senior citizen, (or divorced), don't bother talking to First Bank of Greenwich - they will treat you like garbage.    It is sad to see a bank that exploits and disrespects senior citizens as they do.   Pathetic too, in a way, because it blocks the bank from working with an entire segment of the community.    If you're a senior citizen (or divorced), they treat you like garbage.   Pathetic.    ----    AARP Member",1,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
09/16/2016 15:29:56,Jacquelyn Hyland,"The best bank in town!  Everyone there is personable and so helpful.  It is great to have a local bank where everyone is friendly and calls you by name.
It is always a pleasure to go there and do business with them.",5,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
12/11/2021 00:39:38,mohamed hekal,"The worse treatment in bank ever in my 36 years in USA if you don’t look white American there must be something wrong try to cash check and this young man left lady in front of me (White American lady ) and ask how can I help you said need to cash check
Ok I can help with that give him mu license and check look to the amount and said oh you need to fill out some paper because you have no account here need to be in our system ask why it’s not that big of check bank rulls fill out name address license fhone job and SSN I said no SSN I will not give it to you I don’t need to open account here it took him after that at least 10 minutes on computer typing and printing and fillings out paper to cash my check and when I. Called my cleint and said in the future no more check from this bank I will exempt manger move in and cash the check without asking how I need the money they decide it them self very Rude if I can give it less than 1 star I will do",1,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
02/08/2022 15:40:39,Claire Lorusso,Staff knows you by name even if they have met you once. They cater to their customers and make banking easy! Great for personal and business accounts!,5,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
02/14/2018 15:43:50,Taft Estates,I love this place. Warm friendly local people that help you with whatever you need.,5,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
06/12/2019 04:39:33,Amanda Palomino,,5,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
10/06/2016 13:04:38,J Cap,,5,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
12/17/2020 14:02:37,Norcar Rivera,,5,The First Bank of Greenwich_ChIJK8bp3pGYwokR_27oslMfTkY.csv,Ion Bank
06/07/2023 18:26:36,Serge Lindor,Great customer service,5,Dime Bank Glastonbury_ChIJHTeXYAsO5okRXFfhYOvF6Sw.csv,Citizens Bank
08/26/2015 18:47:19,Blackkittylover,Oh yes i trhowed the socker ball,5,Dime Bank Glastonbury_ChIJHTeXYAsO5okRXFfhYOvF6Sw.csv,Citizens Bank
03/09/2024 16:00:27,Maxine Douglas,,5,Ion Bank_ChIJubmbMRjq54kRSPY804y-LRs.csv,Dime Bank
11/10/2023 16:16:18,Adam Lamonaco,The worst bank I have ever had,1,Thomaston Savings Bank_ChIJ0b7U4zjA54kRVWjYZyCfOOQ.csv,Bankwell Bank
05/06/2022 20:58:46,Donna Ireland,The staff is very courteous,5,Thomaston Savings Bank_ChIJ0b7U4zjA54kRVWjYZyCfOOQ.csv,Bankwell Bank
01/14/2017 14:38:12,Michael Lokites,"Awesome personal ,kind , courteous , and extremely helpful !",5,Thomaston Savings Bank_ChIJ0b7U4zjA54kRVWjYZyCfOOQ.csv,Bankwell Bank
10/03/2017 15:05:54,Willliam Custer,,5,Thomaston Savings Bank_ChIJ0b7U4zjA54kRVWjYZyCfOOQ.csv,Bankwell Bank
08/15/2021 06:03:36,Brandon Brooks,,5,Thomaston Savings Bank_ChIJ0b7U4zjA54kRVWjYZyCfOOQ.csv,Bankwell Bank
09/16/2022 14:45:17,Bonnie “Cookie” Pozarlik,,5,Thomaston Savings Bank_ChIJ0b7U4zjA54kRVWjYZyCfOOQ.csv,Bankwell Bank
12/17/2016 16:41:17,Jessica Rosado,,2,Thomaston Savings Bank_ChIJ0b7U4zjA54kRVWjYZyCfOOQ.csv,Bankwell Bank
10/30/2021 03:14:58,Sabrina Chang,"We just closed on our home and are using NSB for our mortgage. Steve and Charlene were so helpful in making it a smooth and painless process. They were patient, accommodating and quick to help and answer all our questions. We got a great rate and are just super happy with the overall experience. Can’t thank them enough.. highly recommend working with them!",5,Newtown Savings Bank - Danbury_ChIJrWgnQHT_54kR2cqpqRSZBC0.csv,Jewett City Savings Bank
01/24/2022 23:20:45,manoj chowdary,"I can only say that they are horrible in all possible ways from my recent mortgage experience.  They successfully managed to push me to the edge and compelled me to close the house mortgage with more down payment and higher interest rate, is 4 long months when the standard closing timeline promised was 45days. God knows the type of customer service training their employees get cuz my experience was one horror story and the loan officer i had to deal with, barely had any professional ethics. I am never ever working with this bank and will soon refinance and move to another bank for sure.

May be there are other NSB branches with professional employees but this one is a Shitshow.",1,Newtown Savings Bank - Danbury_ChIJrWgnQHT_54kR2cqpqRSZBC0.csv,Jewett City Savings Bank
07/31/2019 13:11:36,Natalia Munoz,"NSB just helped us close on our  home! Closing was done fast, easy with ZERO hiccups!! IDK how they did it given how difficult our situation was!! STEVE AND LORENA ARE BEYOND AMAAAAZING! I wish there were more people like them on earth!",5,Newtown Savings Bank - Danbury_ChIJrWgnQHT_54kR2cqpqRSZBC0.csv,Jewett City Savings Bank
12/15/2021 12:53:03,Joshua Georgi,Great bank great service highly recommend,5,Newtown Savings Bank - Danbury_ChIJrWgnQHT_54kR2cqpqRSZBC0.csv,Jewett City Savings Bank
03/23/2022 01:15:43,Amanda McCabe,,5,Newtown Savings Bank - Danbury_ChIJrWgnQHT_54kR2cqpqRSZBC0.csv,Jewett City Savings Bank
11/15/2021 12:28:25,BadDog02,,5,Newtown Savings Bank - Danbury_ChIJrWgnQHT_54kR2cqpqRSZBC0.csv,Jewett City Savings Bank
09/12/2021 16:06:51,William W. Campbell-Shepherd IX,,1,Newtown Savings Bank - Danbury_ChIJrWgnQHT_54kR2cqpqRSZBC0.csv,Jewett City Savings Bank
12/02/2020 16:31:23,JAMAR WASHINGTON,,5,Newtown Savings Bank - Danbury_ChIJrWgnQHT_54kR2cqpqRSZBC0.csv,Jewett City Savings Bank
12/15/2018 14:51:29,Mike “4MOTION” J,"I have moved all my accounts to this branch. The people here are amazing. They are friendly, they smile. They have patience and take care of everything you need. Even when there is a line they make sure to greet you and let you know they will be with you soon.

Deb the manager is always there to help and Elisa so friendly.

The bank itself is not like the other banks and they dont rail you with fees and finance charges. They treat you like a person not like a number.

Get out of the big corporate banks and switch to this one.",5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
12/02/2021 02:05:54,A. Powers,"This bank is a testament to excellent services, superb customer service and an altogether fantastic banking experience. I have been going to this branch for years and always find it to be a quick and friendly experience. Shout-out to Ozzy for always greeting me with my name and a smile. Sign up with them - you'll be happy you did.",5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
05/17/2021 22:48:11,Laura Spinello,"I have used you can savings Bank since I was a teenager. I absolutely love this Bank, they have always been very helpful when you had any question or a problem, they were always there for you and more willing to help you in any way that they can. But I really love is the fact that their name stay the same after all these years. I highly recommend them to anyone is interesting in finding a home-based bank.",5,Union Savings Bank_ChIJ8VKdElv_54kRHjB6nqr8Ygk.csv,Chelsea Gronto Bank
